view,frame_zero_based,time_ms,draw_index,id,asset,parent,file,position_x,position_y,angle_degrees,scale_x,scale_y,pivot_x,pivot_y,native_width,native_height
front,6,720,0,waist_joint,waist,root,workspace/plain-walk-v13/parts/front/waist.png,96,160,0,1,1,9,5,18,10
front,6,720,1,lower_body,lower_body,root,workspace/plain-walk-v13/parts/front/lower_body.png,96,160,-0.8,1,1,15,-2,30,26
front,6,720,2,hip_joint_near,hip,root,workspace/plain-walk-v13/parts/front/hip.png,104.5,179.5,0,1,1,4,4,8,8
front,6,720,3,shin_near,shin,knee_near,workspace/plain-walk-v13/parts/front/shin.png,104.85,201.88197466046907,0.8390688750480689,1,0.853592434834812,5,3,10,34
front,6,720,4,knee_joint_near,knee,hip_near,workspace/plain-walk-v13/parts/front/knee.png,104.85,201.88197466046907,0,1,0.9165501776911714,4,4,8,8
front,6,720,5,thigh_near,thigh,hip_near,workspace/plain-walk-v13/parts/front/thigh.png,104.5,179.5,-0.8958945215524488,1,0.8609504257816868,7,3,14,32
front,6,720,6,ankle_joint_near,ankle,knee_near,workspace/plain-walk-v13/parts/front/ankle.png,104.5,225.78,0,1,1,3,3,6,6
front,6,720,7,foot_near,foot,ankle_near,workspace/plain-walk-v13/parts/front/foot.png,104.5,225.78,0,0.94,0.94,6,2,12,15
front,6,720,8,hip_joint_far,hip,root,workspace/plain-walk-v13/parts/front/hip.png,87.5,179.5,0,1,1,4,4,8,8
front,6,720,9,thigh_far,thigh,hip_far,workspace/plain-walk-v13/parts/front/thigh.png,87.5,179.5,1.1837147442128,1,0.6516301444851653,7,3,14,32
front,6,720,10,knee_joint_far,knee,hip_far,workspace/plain-walk-v13/parts/front/knee.png,87.15,196.43876817706612,0,1,0.62,4,4,8,8
front,6,720,11,shin_far,shin,knee_far,workspace/plain-walk-v13/parts/front/shin.png,87.15,196.43876817706612,-0.793167118619242,1,0.9029876590259802,5,3,10,34
front,6,720,12,ankle_joint_far,ankle,knee_far,workspace/plain-walk-v13/parts/front/ankle.png,87.5,221.72,0,1,1,3,3,6,6
front,6,720,13,foot_far,foot_heel,ankle_far,workspace/plain-walk-v13/parts/front/foot_heel.png,87.5,221.72,0,0.94,0.94,6,2,12,14
front,6,720,14,neck,neck,cervical,workspace/plain-walk-v13/parts/front/neck.png,96,128,0,1,1,4.5,5,9,10
front,6,720,15,upper_body,upper_body,waist,workspace/plain-walk-v13/parts/front/upper_body.png,96,160,0,1,1,17,32,34,34
front,6,720,16,shoulder_joint_far,shoulder,thorax,workspace/plain-walk-v13/parts/front/shoulder.png,83.5,138.5,0,1,1,3.5,3.5,7,7
front,6,720,17,upper_arm_far,upper_arm,shoulder_far,workspace/plain-walk-v13/parts/front/upper_arm.png,83.5,138.5,10.416909228580609,1,1.0132999216974006,4.5,3,9,28
front,6,720,18,elbow_joint_far,elbow,shoulder_far,workspace/plain-walk-v13/parts/front/elbow.png,79.4692884429018,160.4251750802237,0,1,1,3,3,6,6
front,6,720,19,forearm_far,forearm,elbow_far,workspace/plain-walk-v13/parts/front/forearm.png,79.4692884429018,160.4251750802237,14.01843322851677,1,0.8083773602629334,3.5,3,7,23
front,6,720,20,wrist_joint_far,wrist,elbow_far,workspace/plain-walk-v13/parts/front/wrist.png,76.14040760997398,173.7583114649392,0,1,1,2.5,2.5,5,5
front,6,720,21,hand_far,hand,wrist_far,workspace/plain-walk-v13/parts/front/hand.png,76.14040760997398,173.7583114649392,-1.3000000000000003,1,0.9455185755993168,4,2,8,9
front,6,720,22,shoulder_joint_near,shoulder,thorax,workspace/plain-walk-v13/parts/front/shoulder.png,108.5,138.5,0,1,1,3.5,3.5,7,7
front,6,720,23,upper_arm_near,upper_arm,shoulder_near,workspace/plain-walk-v13/parts/front/upper_arm.png,108.5,138.5,-10.276522837234163,-1,1.0191656420425677,4.5,3,9,28
front,6,720,24,elbow_joint_near,elbow,shoulder_near,workspace/plain-walk-v13/parts/front/elbow.png,112.5,160.5619610475882,0,1,1,3,3,6,6
front,6,720,25,forearm_near,forearm,elbow_near,workspace/plain-walk-v13/parts/front/forearm.png,112.5,160.5619610475882,-11.17700511103448,-1,0.9509516921006106,3.5,3,7,23
front,6,720,26,wrist_joint_near,wrist,elbow_near,workspace/plain-walk-v13/parts/front/wrist.png,115.63366247800296,176.4215163805369,0,1,1,2.5,2.5,5,5
front,6,720,27,hand_near,hand,wrist_near,workspace/plain-walk-v13/parts/front/hand.png,115.63366247800296,176.4215163805369,1.48,-1,0.9986295347545738,4,2,8,9
front,6,720,28,head,head,neck,workspace/plain-walk-v13/parts/front/head.png,96,124,0,1,1,34,62,68,65
front,7,840,0,hip_joint_near,hip,root,workspace/plain-walk-v13/parts/front/hip.png,103.8,178,0,1,1,4,4,8,8
front,7,840,1,shin_near,shin,knee_near,workspace/plain-walk-v13/parts/front/shin.png,104.14999999999999,202.91352935974567,1.1242001659087748,1,0.8282476628457264,5,3,10,34
front,7,840,2,knee_joint_near,knee,hip_near,workspace/plain-walk-v13/parts/front/knee.png,104.14999999999999,202.91352935974567,0,1,0.8427267350040312,4,4,8,8
front,7,840,3,thigh_near,thigh,hip_near,workspace/plain-walk-v13/parts/front/thigh.png,103.8,178,-0.8048720605678532,1,0.9583072208457024,7,3,14,32
front,7,840,4,ankle_joint_near,ankle,knee_near,workspace/plain-walk-v13/parts/front/ankle.png,103.695,226.1,0,1,1,3,3,6,6
front,7,840,5,foot_near,foot_toe,ankle_near,workspace/plain-walk-v13/parts/front/foot_toe.png,103.695,226.1,-0.35,0.9,0.9,5,2,10,13
front,7,840,6,shoulder_joint_far,shoulder,thorax,workspace/plain-walk-v13/parts/front/shoulder.png,82.68198708178647,137.06904691816538,0,1,1,3.5,3.5,7,7
front,7,840,7,upper_arm_far,upper_arm,shoulder_far,workspace/plain-walk-v13/parts/front/upper_arm.png,82.68198708178647,137.06904691816538,10.317976231133958,1,1.0151151445585673,4.5,3,9,28
front,7,840,8,elbow_joint_far,elbow,shoulder_far,workspace/plain-walk-v13/parts/front/elbow.png,78.68198708178647,159.04043827712775,0,1,1,3,3,6,6
front,7,840,9,forearm_far,forearm,elbow_far,workspace/plain-walk-v13/parts/front/forearm.png,78.68198708178647,159.04043827712775,10.366058947283534,1,0.9774686798236019,3.5,3,7,23
front,7,840,10,wrist_joint_far,wrist,elbow_far,workspace/plain-walk-v13/parts/front/wrist.png,75.69198872255345,175.3861875900903,0,1,1,2.5,2.5,5,5
front,7,840,11,hand_far,hand,wrist_far,workspace/plain-walk-v13/parts/front/hand.png,75.69198872255345,175.3861875900903,-2.2,1,0.9993908270190958,4,2,8,9
front,7,840,12,waist_joint,waist,root,workspace/plain-walk-v13/parts/front/waist.png,95.3,158.5,0,1,1,9,5,18,10
front,7,840,13,lower_body,lower_body,root,workspace/plain-walk-v13/parts/front/lower_body.png,95.3,158.5,-0.5,1,1,15,-2,30,26
front,7,840,14,hip_joint_far,hip,root,workspace/plain-walk-v13/parts/front/hip.png,86.8,178,0,1,1,4,4,8,8
front,7,840,15,thigh_far,thigh,hip_far,workspace/plain-walk-v13/parts/front/thigh.png,86.8,178,0.8936993876296284,1,0.8630649484887313,7,3,14,32
front,7,840,16,knee_joint_far,knee,hip_far,workspace/plain-walk-v13/parts/front/knee.png,86.45,200.43695895591608,0,1,0.9602116088195735,4,4,8,8
front,7,840,17,shin_far,shin,knee_far,workspace/plain-walk-v13/parts/front/shin.png,86.45,200.43695895591608,-0.5491144880643839,1,0.9130076812644327,5,3,10,34
front,7,840,18,ankle_joint_far,ankle,knee_far,workspace/plain-walk-v13/parts/front/ankle.png,86.695,226,0,1,1,3,3,6,6
front,7,840,19,foot_far,foot_swing,ankle_far,workspace/plain-walk-v13/parts/front/foot_swing.png,86.695,226,-0.35,1,1,6,2,12,14
front,7,840,20,neck,neck,cervical,workspace/plain-walk-v13/parts/front/neck.png,95.3,126.5,-0.315,1,1,4.5,5,9,10
front,7,840,21,upper_body,upper_body,waist,workspace/plain-walk-v13/parts/front/upper_body.png,95.3,158.5,-0.315,1,1,17,32,34,34
front,7,840,22,shoulder_joint_near,shoulder,thorax,workspace/plain-walk-v13/parts/front/shoulder.png,107.68160926194466,136.93160293196257,0,1,1,3.5,3.5,7,7
front,7,840,23,upper_arm_near,upper_arm,shoulder_near,workspace/plain-walk-v13/parts/front/upper_arm.png,107.68160926194466,136.93160293196257,-10.834170610924529,-1,0.996903706470027,4.5,3,9,28
front,7,840,24,elbow_joint_near,elbow,shoulder_near,workspace/plain-walk-v13/parts/front/elbow.png,111.80408159078951,158.47255578658738,0,1,1,3,3,6,6
front,7,840,25,forearm_near,forearm,elbow_near,workspace/plain-walk-v13/parts/front/forearm.png,111.80408159078951,158.47255578658738,-14.939824750777268,-1,0.7646036408319729,3.5,3,7,23
front,7,840,26,wrist_joint_near,wrist,elbow_near,workspace/plain-walk-v13/parts/front/wrist.png,115.15509112750267,171.0314389914588,0,1,1,2.5,2.5,5,5
front,7,840,27,hand_near,hand,wrist_near,workspace/plain-walk-v13/parts/front/hand.png,115.15509112750267,171.0314389914588,0.40000000000000036,-1,0.9510565162951535,4,2,8,9
front,7,840,28,head,head,neck,workspace/plain-walk-v13/parts/front/head.png,95.3,122.5,0,1,1,34,62,68,65
down_right,0,0,0,hip_joint_far,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,101.51543289325508,178.41812662478458,0,1,1,4,4,8,8
down_right,0,0,1,shin_far,shin,knee_far,workspace/plain-walk-v13/parts/down_right/shin.png,97.62000655757979,201.60032632068638,36.90820974161399,1,0.7775888338271688,5,3,10,34
down_right,0,0,2,knee_joint_far,knee,hip_far,workspace/plain-walk-v13/parts/down_right/knee.png,97.62000655757979,201.60032632068638,0,1,0.838348898411614,4,4,8,8
down_right,0,0,3,thigh_far,thigh,hip_far,workspace/plain-walk-v13/parts/down_right/thigh.png,101.51543289325508,178.41812662478458,9.538599057454155,1,0.9041233037253622,7,3,14,32
down_right,0,0,4,ankle_joint_far,ankle,knee_far,workspace/plain-walk-v13/parts/down_right/ankle.png,84.54487014477795,219.0095771106801,0,1,1,3,3,6,6
down_right,0,0,5,foot_far,foot_toe,ankle_far,workspace/plain-walk-v13/parts/down_right/foot_toe.png,84.54487014477795,219.0095771106801,1.9798989873223332,0.9655285444171559,0.9655285444171559,6.5,2,15,17
down_right,0,0,6,shoulder_joint_far,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,106.99527816782077,140.27757398398091,0,0.72,0.72,3.5,3.5,7,7
down_right,0,0,7,upper_arm_far,upper_arm,shoulder_far,workspace/plain-walk-v13/parts/down_right/upper_arm.png,106.99527816782077,140.27757398398091,-19.305258465700877,-1,1.0020118009867434,4.5,3,9,28
down_right,0,0,8,elbow_joint_far,elbow,shoulder_far,workspace/plain-walk-v13/parts/down_right/elbow.png,114.28313268662356,161.08229841815805,0,1,1,3,3,6,6
down_right,0,0,9,forearm_far,forearm,elbow_far,workspace/plain-walk-v13/parts/down_right/forearm.png,114.28313268662356,161.08229841815805,-54.94932087256563,-1,0.8920333845422045,3.5,3,7,23
down_right,0,0,10,wrist_joint_far,wrist,elbow_far,workspace/plain-walk-v13/parts/down_right/wrist.png,126.69752075861005,169.79132117556026,0,1,1,2.5,2.5,5,5
down_right,0,0,11,hand_far,hand,wrist_far,workspace/plain-walk-v13/parts/down_right/hand.png,126.69752075861005,169.79132117556026,-23.43351872852218,-1,0.885922864589235,4,2,8,9
down_right,0,0,12,shoulder_joint_near,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,85.97699463206398,140.75898566906417,0,0.72,0.72,3.5,3.5,7,7
down_right,0,0,13,waist_joint,waist,root,workspace/plain-walk-v13/parts/down_right/waist.png,95.50502525316942,160,0,1,1,9,5,18,10
down_right,0,0,14,lower_body,lower_body,root,workspace/plain-walk-v13/parts/down_right/lower_body.png,95.50502525316942,160,0,1,1,14,-2,28,26
down_right,0,0,15,hip_joint_near,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,89.49461761308376,180.58187337521542,0,1,1,4,4,8,8
down_right,0,0,16,thigh_near,thigh,hip_near,workspace/plain-walk-v13/parts/down_right/thigh.png,89.49461761308376,180.58187337521542,-19.986419753709477,1,0.9213119557748135,7,3,14,32
down_right,0,0,17,knee_joint_near,knee,hip_near,workspace/plain-walk-v13/parts/down_right/knee.png,97.68207060698724,203.09331580109438,0,1,0.9623167300422261,4,4,8,8
down_right,0,0,18,shin_near,shin,knee_near,workspace/plain-walk-v13/parts/down_right/shin.png,97.68207060698724,203.09331580109438,-14.905333647156626,1,0.9249611428909376,5,3,10,34
down_right,0,0,19,ankle_joint_near,ankle,knee_near,workspace/plain-walk-v13/parts/down_right/ankle.png,104.34386001800127,228.12078480369348,0,1,1,3,3,6,6
down_right,0,0,20,foot_near,foot_heel,ankle_near,workspace/plain-walk-v13/parts/down_right/foot_heel.png,104.34386001800127,228.12078480369348,-1.3859292911256331,1.0312894750675048,1.0312894750675048,5,2,17,15
down_right,0,0,21,neck,neck,cervical,workspace/plain-walk-v13/parts/down_right/neck.png,95.57251701876936,134.26934593336438,-9.090276920822323,0.875,1.6658988901172165,4,5,8,10
down_right,0,0,22,upper_body,upper_body,waist,workspace/plain-walk-v13/parts/down_right/upper_body.png,95.50502525316942,160,1.414213562373095,1,1,16,32,32,34
down_right,0,0,23,upper_arm_near,upper_arm,shoulder_near,workspace/plain-walk-v13/parts/down_right/upper_arm.png,85.97699463206398,140.75898566906417,18.321479075498114,1,1.029017354566269,4.5,3,9,28
down_right,0,0,24,elbow_joint_near,elbow,shoulder_near,workspace/plain-walk-v13/parts/down_right/elbow.png,78.86065655149415,162.24977585617307,0,1,1,3,3,6,6
down_right,0,0,25,forearm_near,forearm,elbow_near,workspace/plain-walk-v13/parts/down_right/forearm.png,78.86065655149415,162.24977585617307,6.614221942968861,1,1.00670039109758,3.5,3,7,23
down_right,0,0,26,wrist_joint_near,wrist,elbow_near,workspace/plain-walk-v13/parts/down_right/wrist.png,76.88941309138832,179.24977585617307,0,1,1,2.5,2.5,5,5
down_right,0,0,27,hand_near,hand,wrist_near,workspace/plain-walk-v13/parts/down_right/hand.png,76.88941309138832,179.24977585617307,3.846660889654818,1,0.9931184854131231,4,2,8,9
down_right,0,0,28,head,head,neck,workspace/plain-walk-v13/parts/down_right/head.png,94.57251701876936,128.01934593336438,0,1,1,26,60,64,65
down_right,1,120,0,hip_joint_far,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,101.51543289325508,178.91812662478458,0,1,1,4,4,8,8
down_right,1,120,1,shin_far,shin,knee_far,workspace/plain-walk-v13/parts/down_right/shin.png,109.11548155545078,202.37156549649325,52.51849275587106,1,0.7239319894090427,5,3,10,34
down_right,1,120,2,knee_joint_far,knee,hip_far,workspace/plain-walk-v13/parts/down_right/knee.png,109.11548155545078,202.37156549649325,0,1,0.62,4,4,8,8
down_right,1,120,3,thigh_far,thigh,hip_far,workspace/plain-walk-v13/parts/down_right/thigh.png,101.51543289325508,178.91812662478458,-17.95483243481582,1,0.9482345278400509,7,3,14,32
down_right,1,120,4,ankle_joint_far,ankle,knee_far,workspace/plain-walk-v13/parts/down_right/ankle.png,93.03015151901651,214.70602687290273,0,1,1,3,3,6,6
down_right,1,120,5,foot_far,foot_toe,ankle_far,workspace/plain-walk-v13/parts/down_right/foot_toe.png,93.03015151901651,214.70602687290273,2.1778888860545664,0.9782564664785136,0.9782564664785136,6.5,2,15,17
down_right,1,120,6,shoulder_joint_far,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,106.99527816782077,140.77757398398091,0,0.72,0.72,3.5,3.5,7,7
down_right,1,120,7,upper_arm_far,upper_arm,shoulder_far,workspace/plain-walk-v13/parts/down_right/upper_arm.png,106.99527816782077,140.77757398398091,-16.23826871230196,-1,1.0065401142088821,4.5,3,9,28
down_right,1,120,8,elbow_joint_far,elbow,shoulder_far,workspace/plain-walk-v13/parts/down_right/elbow.png,113.18742602929069,162.0380734511459,0,1,1,3,3,6,6
down_right,1,120,9,forearm_far,forearm,elbow_far,workspace/plain-walk-v13/parts/down_right/forearm.png,113.18742602929069,162.0380734511459,-52.870612439911284,-1,0.897954071619321,3.5,3,7,23
down_right,1,120,10,wrist_joint_far,wrist,elbow_far,workspace/plain-walk-v13/parts/down_right/wrist.png,125.35799502111632,171.2524192322859,0,1,1,2.5,2.5,5,5
down_right,1,120,11,hand_far,hand,wrist_far,workspace/plain-walk-v13/parts/down_right/hand.png,125.35799502111632,171.2524192322859,-23.178960287295023,-1,0.885922864589235,4,2,8,9
down_right,1,120,12,shoulder_joint_near,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,85.97699463206398,141.25898566906417,0,0.72,0.72,3.5,3.5,7,7
down_right,1,120,13,waist_joint,waist,root,workspace/plain-walk-v13/parts/down_right/waist.png,95.50502525316942,160.5,0,1,1,9,5,18,10
down_right,1,120,14,lower_body,lower_body,root,workspace/plain-walk-v13/parts/down_right/lower_body.png,95.50502525316942,160.5,0.3535533905932738,1,1,14,-2,28,26
down_right,1,120,15,hip_joint_near,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,89.49461761308376,181.08187337521542,0,1,1,4,4,8,8
down_right,1,120,16,thigh_near,thigh,hip_near,workspace/plain-walk-v13/parts/down_right/thigh.png,89.49461761308376,181.08187337521542,-24.312556907808396,1,0.8918422695423318,7,3,14,32
down_right,1,120,17,knee_joint_near,knee,hip_near,workspace/plain-walk-v13/parts/down_right/knee.png,99.04140238241874,202.21330874950715,0,1,0.7862946814891674,4,4,8,8
down_right,1,120,18,shin_near,shin,knee_near,workspace/plain-walk-v13/parts/down_right/shin.png,99.04140238241874,202.21330874950715,5.932342593968651,1,0.855491320830188,5,3,10,34
down_right,1,120,19,ankle_joint_near,ankle,knee_near,workspace/plain-walk-v13/parts/down_right/ankle.png,96.56568542494924,226.0387845927903,0,1,1,3,3,6,6
down_right,1,120,20,foot_near,foot,ankle_near,workspace/plain-walk-v13/parts/down_right/foot.png,96.56568542494924,226.0387845927903,0,1.0196222131779267,1.0196222131779267,5.5,2,17,16
down_right,1,120,21,neck,neck,cervical,workspace/plain-walk-v13/parts/down_right/neck.png,95.57251701876936,134.76934593336438,-9.090276920822323,0.875,1.6658988901172165,4,5,8,10
down_right,1,120,22,upper_body,upper_body,waist,workspace/plain-walk-v13/parts/down_right/upper_body.png,95.50502525316942,160.5,1.414213562373095,1,1,16,32,32,34
down_right,1,120,23,upper_arm_near,upper_arm,shoulder_near,workspace/plain-walk-v13/parts/down_right/upper_arm.png,85.97699463206398,141.25898566906417,15.55666590948384,1,1.0275525494978648,4.5,3,9,28
down_right,1,120,24,elbow_joint_near,elbow,shoulder_near,workspace/plain-walk-v13/parts/down_right/elbow.png,79.91422064508343,163.03698063418665,0,1,1,3,3,6,6
down_right,1,120,25,forearm_near,forearm,elbow_near,workspace/plain-walk-v13/parts/down_right/forearm.png,79.91422064508343,163.03698063418665,5.401538314913732,1,1.0018654594840126,3.5,3,7,23
down_right,1,120,26,wrist_joint_near,wrist,elbow_near,workspace/plain-walk-v13/parts/down_right/wrist.png,78.31093963082058,179.99306306125274,0,1,1,2.5,2.5,5,5
down_right,1,120,27,hand_near,hand,wrist_near,workspace/plain-walk-v13/parts/down_right/hand.png,78.31093963082058,179.99306306125274,4.101219330881975,1,0.9931184854131231,4,2,8,9
down_right,1,120,28,head,head,neck,workspace/plain-walk-v13/parts/down_right/head.png,94.57251701876936,128.51934593336438,0,1,1,26,60,64,65
down_right,2,240,0,hip_joint_far,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,102.01040764008566,175.41812662478458,0,1,1,4,4,8,8
down_right,2,240,1,thigh_far,thigh,hip_far,workspace/plain-walk-v13/parts/down_right/thigh.png,102.01040764008566,175.41812662478458,-38.17061805844789,1,0.8481063460298911,7,3,14,32
down_right,2,240,2,knee_joint_far,knee,hip_far,workspace/plain-walk-v13/parts/down_right/knee.png,115.63789766336699,192.75386291167072,0,1,0.62,4,4,8,8
down_right,2,240,3,shin_far,shin,knee_far,workspace/plain-walk-v13/parts/down_right/shin.png,115.63789766336699,192.75386291167072,19.15979844212387,1,0.7903980254203188,5,3,10,34
down_right,2,240,4,ankle_joint_far,ankle,knee_far,workspace/plain-walk-v13/parts/down_right/ankle.png,108.37436867076458,213.65909462114675,0,1,1,3,3,6,6
down_right,2,240,5,foot_far,foot_swing,ankle_far,workspace/plain-walk-v13/parts/down_right/foot_swing.png,108.37436867076458,213.65909462114675,-0.5939696961966999,1.0005303300858899,1.0005303300858899,4,2,17,16
down_right,2,240,6,shoulder_joint_far,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,107.49025291465135,137.27757398398091,0,0.72,0.72,3.5,3.5,7,7
down_right,2,240,7,upper_arm_far,upper_arm,shoulder_far,workspace/plain-walk-v13/parts/down_right/upper_arm.png,107.49025291465135,137.27757398398091,-8.789980161017013,-1,1.0092703723918959,4.5,3,9,28
down_right,2,240,8,elbow_joint_far,elbow,shoulder_far,workspace/plain-walk-v13/parts/down_right/elbow.png,110.88330514680587,159.22073947783116,0,1,1,3,3,6,6
down_right,2,240,9,forearm_far,forearm,elbow_far,workspace/plain-walk-v13/parts/down_right/forearm.png,110.88330514680587,159.22073947783116,-33.802791678492795,-1,0.9596218533003221,3.5,3,7,23
down_right,2,240,10,wrist_joint_far,wrist,elbow_far,workspace/plain-walk-v13/parts/down_right/wrist.png,119.95913395613556,172.7766218433785,0,1,1,2.5,2.5,5,5
down_right,2,240,11,hand_far,hand,wrist_far,workspace/plain-walk-v13/parts/down_right/hand.png,119.95913395613556,172.7766218433785,-12.51579002700189,-1,0.9614758153575746,4,2,8,9
down_right,2,240,12,shoulder_joint_near,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,86.47196937889456,137.75898566906417,0,0.72,0.72,3.5,3.5,7,7
down_right,2,240,13,waist_joint,waist,root,workspace/plain-walk-v13/parts/down_right/waist.png,96,157,0,1,1,9,5,18,10
down_right,2,240,14,lower_body,lower_body,root,workspace/plain-walk-v13/parts/down_right/lower_body.png,96,157,0.5656854249492381,1,1,14,-2,28,26
down_right,2,240,15,hip_joint_near,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,89.98959235991434,177.58187337521542,0,1,1,4,4,8,8
down_right,2,240,16,shin_near,shin,knee_near,workspace/plain-walk-v13/parts/down_right/shin.png,91.79939131007062,200.8102695605806,7.690976276813851,1,0.8603691940189844,5,3,10,34
down_right,2,240,17,knee_joint_near,knee,hip_near,workspace/plain-walk-v13/parts/down_right/knee.png,91.79939131007062,200.8102695605806,0,1,0.9165501776911714,4,4,8,8
down_right,2,240,18,thigh_near,thigh,hip_near,workspace/plain-walk-v13/parts/down_right/thigh.png,89.98959235991434,177.58187337521542,-4.4550979034928,1,0.8961074282995648,7,3,14,32
down_right,2,240,19,ankle_joint_near,ankle,knee_near,workspace/plain-walk-v13/parts/down_right/ankle.png,88.57537879754125,224.68389728935875,0,1,1,3,3,6,6
down_right,2,240,20,foot_near,foot,ankle_near,workspace/plain-walk-v13/parts/down_right/foot.png,88.57537879754125,224.68389728935875,0,1.0068942911165688,1.0068942911165688,5.5,2,17,16
down_right,2,240,21,neck,neck,cervical,workspace/plain-walk-v13/parts/down_right/neck.png,96.06749176559994,131.26934593336438,-9.090276920822323,0.875,1.6658988901172165,4,5,8,10
down_right,2,240,22,upper_body,upper_body,waist,workspace/plain-walk-v13/parts/down_right/upper_body.png,96,157,1.414213562373095,1,1,16,32,32,34
down_right,2,240,23,upper_arm_near,upper_arm,shoulder_near,workspace/plain-walk-v13/parts/down_right/upper_arm.png,86.47196937889456,137.75898566906417,9.386626115634236,1,1.0151831438973993,4.5,3,9,28
down_right,2,240,24,elbow_joint_near,elbow,shoulder_near,workspace/plain-walk-v13/parts/down_right/elbow.png,82.82938584384448,159.79396794648912,0,1,1,3,3,6,6
down_right,2,240,25,forearm_near,forearm,elbow_near,workspace/plain-walk-v13/parts/down_right/forearm.png,82.82938584384448,159.79396794648912,-4.647433007272598,1,0.9428657222026051,3.5,3,7,23
down_right,2,240,26,wrist_joint_near,wrist,elbow_near,workspace/plain-walk-v13/parts/down_right/wrist.png,84.12809811131953,175.76998509741102,0,1,1,2.5,2.5,5,5
down_right,2,240,27,hand_near,hand,wrist_near,workspace/plain-walk-v13/parts/down_right/hand.png,84.12809811131953,175.76998509741102,-3.167838379715733,1,0.9990309347315787,4,2,8,9
down_right,2,240,28,head,head,neck,workspace/plain-walk-v13/parts/down_right/head.png,95.06749176559994,125.01934593336438,0,1,1,26,60,64,65
down_right,3,360,0,hip_joint_far,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,102.50538238691624,176.91812662478458,0,1,1,4,4,8,8
down_right,3,360,1,thigh_far,thigh,hip_far,workspace/plain-walk-v13/parts/down_right/thigh.png,102.50538238691624,176.91812662478458,-21.64705692966022,1,0.8941688464242711,7,3,14,32
down_right,3,360,2,knee_joint_far,knee,hip_far,workspace/plain-walk-v13/parts/down_right/knee.png,111.0814356967602,198.52689677826012,0,1,0.9602116088195735,4,4,8,8
down_right,3,360,3,shin_far,shin,knee_far,workspace/plain-walk-v13/parts/down_right/shin.png,111.0814356967602,198.52689677826012,-16.142181972889198,1,0.896678519387577,5,3,10,34
down_right,3,360,4,ankle_joint_far,ankle,knee_far,workspace/plain-walk-v13/parts/down_right/ankle.png,118.06173157302028,222.64404514432212,0,1,1,3,3,6,6
down_right,3,360,5,foot_far,foot_swing,ankle_far,workspace/plain-walk-v13/parts/down_right/foot_swing.png,118.06173157302028,222.64404514432212,-1.1879393923933999,1.0143189123190275,1.0143189123190275,4,2,17,16
down_right,3,360,6,shoulder_joint_far,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,107.98522766148193,138.77757398398091,0,0.72,0.72,3.5,3.5,7,7
down_right,3,360,7,upper_arm_far,upper_arm,shoulder_far,workspace/plain-walk-v13/parts/down_right/upper_arm.png,107.98522766148193,138.77757398398091,-0.3327845339616837,-1,0.9946475545113707,4.5,3,9,28
down_right,3,360,8,elbow_joint_far,elbow,shoulder_far,workspace/plain-walk-v13/parts/down_right/elbow.png,108.11232309891071,160.65945108523488,0,1,1,3,3,6,6
down_right,3,360,9,forearm_far,forearm,elbow_far,workspace/plain-walk-v13/parts/down_right/forearm.png,108.11232309891071,160.65945108523488,-15.685951944527764,-1,1.0037686257207221,3.5,3,7,23
down_right,3,360,10,wrist_joint_far,wrist,elbow_far,workspace/plain-walk-v13/parts/down_right/wrist.png,112.72583924436942,177.0880188553169,0,1,1,2.5,2.5,5,5
down_right,3,360,11,hand_far,hand,wrist_far,workspace/plain-walk-v13/parts/down_right/hand.png,112.72583924436942,177.0880188553169,0.1414213562373099,-1,0.999569249654287,4,2,8,9
down_right,3,360,12,shoulder_joint_near,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,86.96694412572513,139.25898566906417,0,0.72,0.72,3.5,3.5,7,7
down_right,3,360,13,waist_joint,waist,root,workspace/plain-walk-v13/parts/down_right/waist.png,96.49497474683058,158.5,0,1,1,9,5,18,10
down_right,3,360,14,lower_body,lower_body,root,workspace/plain-walk-v13/parts/down_right/lower_body.png,96.49497474683058,158.5,0.3535533905932738,1,1,14,-2,28,26
down_right,3,360,15,hip_joint_near,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,90.48456710674492,179.08187337521542,0,1,1,4,4,8,8
down_right,3,360,16,shin_near,shin,knee_near,workspace/plain-walk-v13/parts/down_right/shin.png,89.85687996780112,202.18109884505526,26.739440608313117,1,0.7920937662812503,5,3,10,34
