view,frame_zero_based,time_ms,joint,parent,position_x,position_y,metadata_json
down_right,3,360,cervical,thorax,97.56246651243052,135.51934593336438,{}
down_right,3,360,neck,cervical,95.56246651243052,126.51934593336438,{}
down_right,3,360,head,neck,95.56246651243052,126.51934593336438,{}
down_right,3,360,hip_far,root,102.50538238691624,176.91812662478458,"{""phase"": 7, ""inside_pelvis"": true, ""depth"": -6.010407640085654, ""thigh_depth"": 2.565645669758303}"
down_right,3,360,knee_far,hip_far,111.0814356967602,198.52689677826012,"{""depth"": 2.565645669758303, ""flex"": 7.161910412476773, ""sagittal_position"": [116.128370902416, 200.99788292981398], ""occluded_by"": ""shin""}"
down_right,3,360,ankle_far,knee_far,118.06173157302028,222.64404514432212,"{""depth"": 9.545941546018394, ""contact"": false, ""foot_angle"": -1.1879393923933999, ""foot_pitch"": -12, ""foot_asset"": ""foot_swing"", ""ground_y"": 239.2182694782833, ""ground_slope"": 0.18, ""lift"": 2.022670337105547, ""sagittal_position"": [126, 227.2]}"
down_right,3,360,hip_near,root,90.48456710674492,179.08187337521542,"{""phase"": 3, ""inside_pelvis"": true, ""depth"": 6.010407640085654, ""thigh_depth"": 5.382720501141859}"
down_right,3,360,knee_near,hip_near,89.85687996780112,202.18109884505526,"{""depth"": 5.382720501141859, ""flex"": 28.309187699274393, ""sagittal_position"": [103.11231633517852, 203.98484207593359], ""occluded_by"": ""thigh""}"
down_right,3,360,ankle_near,knee_near,79.8779653889467,221.98798378287205,"{""depth"": -4.59619407771256, ""contact"": true, ""foot_angle"": 0.7919595949289332, ""foot_pitch"": 8, ""foot_asset"": ""foot_toe"", ""ground_y"": 236.67268506601175, ""ground_slope"": 0.18, ""lift"": 0, ""sagittal_position"": [89, 228.16835976166024]}"
down_right,3,360,shoulder_far,thorax,107.98522766148193,138.77757398398091,"{""upper_angle"": 10, ""depth"": -10.253048327204938}"
down_right,3,360,elbow_far,shoulder_far,108.11232309891071,160.65945108523488,"{""flex"": 22, ""local_rotation"": -22, ""depth"": -15.782807139268531}"
down_right,3,360,wrist_far,elbow_far,112.72583924436942,177.0880188553169,"{""local_rotation"": 10, ""depth"": -15.397787224910482}"
down_right,3,360,hand_far,wrist_far,112.7085688262648,184.08498228887333,"{""angle"": 0.1414213562373099, ""depth"": -15.397787224910482}"
down_right,3,360,shoulder_near,thorax,86.96694412572513,139.25898566906417,"{""upper_angle"": -8, ""depth"": 8.838834764831843}"
down_right,3,360,elbow_near,shoulder_near,86.21694134259273,160.87168115291092,"{""flex"": 30, ""local_rotation"": -30, ""depth"": 13.918888259659632}"
down_right,3,360,wrist_near,elbow_near,91.24817264536954,173.67580373462457,"{""local_rotation"": 20, ""depth"": 23.68916269689778}"
down_right,3,360,hand_near,wrist_near,92.7695709409808,180.26005963221297,"{""angle"": -13.010764773832474, ""depth"": 23.68916269689778}"
down_right,4,480,root,,96.49497474683058,179.5,{}
down_right,4,480,sacrum,root,94.02010101267766,172,{}
down_right,4,480,lumbar,sacrum,95.43431457505076,160,{}
down_right,4,480,thorax,lumbar,95.08076118445749,143,{}
down_right,4,480,waist,lumbar,96.49497474683058,160,{}
down_right,4,480,cervical,thorax,97.56246651243052,137.01934593336438,{}
down_right,4,480,neck,cervical,95.56246651243052,128.01934593336438,{}
down_right,4,480,head,neck,95.56246651243052,128.01934593336438,{}
down_right,4,480,hip_far,root,102.50538238691624,178.41812662478458,"{""phase"": 0, ""inside_pelvis"": true, ""depth"": -6.010407640085654, ""thigh_depth"": 2.177045353817822}"
down_right,4,480,knee_far,hip_far,110.69283538081972,201.0372454414485,"{""depth"": 2.177045353817822, ""flex"": 6.782988592399299, ""sagittal_position"": [115.5788070652705, 202.77941637896538], ""occluded_by"": ""shin""}"
down_right,4,480,ankle_far,knee_far,117.35462479183374,226.18667408247373,"{""depth"": 8.838834764831844, ""contact"": true, ""foot_angle"": -1.3859292911256331, ""foot_pitch"": -14, ""foot_asset"": ""foot_heel"", ""ground_y"": 239.09099025766974, ""ground_slope"": 0.18, ""lift"": 0, ""sagittal_position"": [125, 229.1468418066897]}"
down_right,4,480,hip_near,root,90.48456710674492,180.58187337521542,"{""phase"": 4, ""inside_pelvis"": true, ""depth"": 6.010407640085654, ""thigh_depth"": 2.114981304410351}"
down_right,4,480,knee_near,hip_near,86.58914077106962,203.61739061282157,"{""depth"": 2.114981304410351, ""flex"": 29.09719828590949, ""sagittal_position"": [98.49103524486266, 204.90966956350778], ""occluded_by"": ""thigh""}"
down_right,4,480,ankle_near,knee_near,73.51400435826778,220.90526608228745,"{""depth"": -10.96015510839149, ""contact"": true, ""foot_angle"": 1.9798989873223332, ""foot_pitch"": 20, ""foot_asset"": ""foot_toe"", ""ground_y"": 235.52717208048952, ""ground_slope"": 0.18, ""lift"": 0, ""sagittal_position"": [80, 225.93540654400974]}"
down_right,4,480,shoulder_far,thorax,107.98522766148193,140.27757398398091,"{""upper_angle"": 16, ""depth"": -10.253048327204938}"
down_right,4,480,elbow_far,shoulder_far,106.52574383040447,161.76836417108981,"{""flex"": 16, ""local_rotation"": -16, ""depth"": -17.369386407774773}"
down_right,4,480,wrist_far,elbow_far,108.49698729051029,178.76836417108981,"{""local_rotation"": 8, ""depth"": -19.34062986788059}"
down_right,4,480,hand_far,wrist_far,107.59355560477141,185.66124043333306,"{""angle"": 7.467047609329942, ""depth"": -19.34062986788059}"
down_right,4,480,shoulder_near,thorax,86.96694412572513,140.75898566906417,"{""upper_angle"": -16, ""depth"": 8.838834764831843}"
down_right,4,480,elbow_near,shoulder_near,88.25491151856964,161.5637101032413,"{""flex"": 40, ""local_rotation"": -40, ""depth"": 16.126689283634626}"
down_right,4,480,wrist_near,elbow_near,95.77193848659469,170.27273286064352,"{""local_rotation"": 23, ""depth"": 28.54107735562113}"
down_right,4,480,hand_near,wrist_near,98.21848756197353,175.97119795221516,"{""angle"": -23.23552882978995, ""depth"": 28.54107735562113}"
down_right,5,600,root,,96.49497474683058,180,{}
down_right,5,600,sacrum,root,94.02010101267766,172.5,{}
down_right,5,600,lumbar,sacrum,95.43431457505076,160.5,{}
down_right,5,600,thorax,lumbar,95.08076118445749,143.5,{}
down_right,5,600,waist,lumbar,96.49497474683058,160.5,{}
down_right,5,600,cervical,thorax,97.56246651243052,137.51934593336438,{}
down_right,5,600,neck,cervical,95.56246651243052,128.51934593336438,{}
down_right,5,600,head,neck,95.56246651243052,128.51934593336438,{}
down_right,5,600,hip_far,root,102.50538238691624,178.91812662478458,"{""phase"": 1, ""inside_pelvis"": true, ""depth"": -6.010407640085654, ""thigh_depth"": 3.536377129249325}"
down_right,5,600,knee_far,hip_far,112.05216715625122,200.15813800621845,"{""depth"": 3.536377129249325, ""flex"": 38.466957331949864, ""sagittal_position"": [117.50119249785043, 202.2197615004299], ""occluded_by"": ""shin""}"
down_right,5,600,ankle_far,knee_far,109.57645019878171,224.11936091292895,"{""depth"": 1.0606601717798219, ""contact"": true, ""foot_angle"": 0, ""foot_pitch"": 0, ""foot_asset"": ""foot"", ""ground_y"": 237.69091883092037, ""ground_slope"": 0.18, ""lift"": 0, ""sagittal_position"": [114, 230]}"
down_right,5,600,hip_near,root,90.48456710674492,181.08187337521542,"{""phase"": 5, ""inside_pelvis"": true, ""depth"": 6.010407640085654, ""thigh_depth"": 13.61045630228136}"
down_right,5,600,knee_near,hip_near,98.08461576894062,204.37652430569145,"{""depth"": 13.61045630228136, ""flex"": 78.75206665346361, ""sagittal_position"": [114.74809189277266, 203.6744275678318], ""occluded_by"": ""thigh""}"
down_right,5,600,ankle_near,knee_near,81.99928573250635,216.60148761594826,"{""depth"": -2.4748737341529177, ""contact"": false, ""foot_angle"": 2.1778888860545664, ""foot_pitch"": 22, ""foot_asset"": ""foot_toe"", ""ground_y"": 237.0545227278525, ""ground_slope"": 0.18, ""lift"": 5.6293014373757835, ""sagittal_position"": [92, 220]}"
down_right,5,600,shoulder_far,thorax,107.98522766148193,140.77757398398091,"{""upper_angle"": 12, ""depth"": -10.253048327204938}"
down_right,5,600,elbow_far,shoulder_far,107.57930792399374,162.5555689491034,"{""flex"": 14, ""local_rotation"": -14, ""depth"": -16.315822314185493}"
down_right,5,600,wrist_far,elbow_far,110.02162974472,179.51165137616948,"{""local_rotation"": 10, ""depth"": -17.919103328448333}"
down_right,5,600,hand_far,wrist_far,109.14883111707054,186.40847343658012,"{""angle"": 7.212489168102785, ""depth"": -17.919103328448333}"
down_right,5,600,shoulder_near,thorax,86.96694412572513,141.25898566906417,"{""upper_angle"": -12, ""depth"": 8.838834764831843}"
down_right,5,600,elbow_near,shoulder_near,87.24348998872394,162.51948513622915,"{""flex"": 42, ""local_rotation"": -42, ""depth"": 15.030982626301775}"
down_right,5,600,wrist_near,elbow_near,94.52300869269958,171.73383091736915,"{""local_rotation"": 21, ""depth"": 27.201551618127397}"
down_right,5,600,hand_near,wrist_near,96.99485115168412,177.42137007205275,"{""angle"": -23.490087271017106, ""depth"": 27.201551618127397}"
down_right,6,720,root,,96,176.5,{}
down_right,6,720,sacrum,root,93.52512626584708,169,{}
down_right,6,720,lumbar,sacrum,94.93933982822018,157,{}
down_right,6,720,thorax,lumbar,94.58578643762691,140,{}
down_right,6,720,waist,lumbar,96,157,{}
down_right,6,720,cervical,thorax,97.06749176559994,134.01934593336438,{}
down_right,6,720,neck,cervical,95.06749176559994,125.01934593336438,{}
down_right,6,720,head,neck,95.06749176559994,125.01934593336438,{}
down_right,6,720,hip_far,root,102.01040764008566,175.41812662478458,"{""phase"": 2, ""inside_pelvis"": true, ""depth"": -6.010407640085654, ""thigh_depth"": -4.200608689929377}"
down_right,6,720,knee_far,hip_far,103.82020659024194,198.7646825503065,"{""depth"": -4.200608689929377, ""flex"": 15.020968015589153, ""sagittal_position"": [106.5594422204796, 202.37371746618615], ""occluded_by"": ""thigh""}"
down_right,6,720,ankle_far,knee_far,100.59619407771257,222.7644736094974,"{""depth"": -7.424621202458749, ""contact"": true, ""foot_angle"": 0, ""foot_pitch"": 0, ""foot_asset"": ""foot"", ""ground_y"": 236.16356818355743, ""ground_slope"": 0.18, ""lift"": 0, ""sagittal_position"": [102, 230]}"
down_right,6,720,hip_near,root,89.98959235991434,177.58187337521542,"{""phase"": 6, ""inside_pelvis"": true, ""depth"": 6.010407640085654, ""thigh_depth"": 19.63789766336698}"
down_right,6,720,knee_near,hip_near,103.61708238319567,194.81377154328254,"{""depth"": 19.63789766336698, ""flex"": 69.35927675915639, ""sagittal_position"": [123.2721812120285, 193.95230733544236], ""occluded_by"": ""shin""}"
down_right,6,720,ankle_near,knee_near,96.35355339059326,215.56402412284314,"{""depth"": 12.374368670764582, ""contact"": false, ""foot_angle"": -0.5939696961966999, ""foot_pitch"": -6, ""foot_asset"": ""foot_swing"", ""ground_y"": 239.72738636073763, ""ground_slope"": 0.18, ""lift"": 9.543094939242454, ""sagittal_position"": [113, 220]}"
down_right,6,720,shoulder_far,thorax,107.49025291465135,137.27757398398091,"{""upper_angle"": 3, ""depth"": -10.253048327204938}"
down_right,6,720,elbow_far,shoulder_far,109.50452362909364,159.31255626140583,"{""flex"": 20, ""local_rotation"": -20, ""depth"": -13.895631862255023}"
down_right,6,720,wrist_far,elbow_far,115.23490387286019,175.2885734123278,"{""local_rotation"": 14, ""depth"": -12.59691959477995}"
down_right,6,720,hand_far,wrist_far,115.36608080287724,182.2805595559077,"{""angle"": -1.074802307403552, ""depth"": -12.59691959477995}"
down_right,6,720,shoulder_near,thorax,86.47196937889456,137.75898566906417,"{""upper_angle"": -2, ""depth"": 8.838834764831843}"
down_right,6,720,elbow_near,shoulder_near,84.16473466098681,159.70215116291442,"{""flex"": 32, ""local_rotation"": -32, ""depth"": 12.231886996986361}"
down_right,6,720,wrist_near,elbow_near,88.53281504886614,173.25803352846177,"{""local_rotation"": 15, ""depth"": 21.307715806316057}"
down_right,6,720,hand_near,wrist_near,90.2013764572406,179.77825240966826,"{""angle"": -14.354267658086913, ""depth"": 21.307715806316057}"
down_right,7,840,root,,95.50502525316942,178,{}
down_right,7,840,sacrum,root,93.0301515190165,170.5,{}
down_right,7,840,lumbar,sacrum,94.4443650813896,158.5,{}
down_right,7,840,thorax,lumbar,94.09081169079633,141.5,{}
down_right,7,840,waist,lumbar,95.50502525316942,158.5,{}
down_right,7,840,cervical,thorax,96.57251701876936,135.51934593336438,{}
down_right,7,840,neck,cervical,94.57251701876936,126.51934593336438,{}
down_right,7,840,head,neck,94.57251701876936,126.51934593336438,{}
down_right,7,840,hip_far,root,101.51543289325508,176.91812662478458,"{""phase"": 3, ""inside_pelvis"": true, ""depth"": -6.010407640085654, ""thigh_depth"": -6.638094779029449}"
down_right,7,840,knee_far,hip_far,100.88774575431128,200.1554493350552,"{""depth"": -6.638094779029449, ""flex"": 28.309187699274393, ""sagittal_position"": [103.11231633517852, 203.98484207593359], ""occluded_by"": ""thigh""}"
down_right,7,840,ankle_far,knee_far,90.90883117545687,220.0908583195662,"{""depth"": -16.617009357883866, ""contact"": true, ""foot_angle"": 0.7919595949289332, ""foot_pitch"": 8, ""foot_asset"": ""foot_toe"", ""ground_y"": 234.5089383155809, ""ground_slope"": 0.18, ""lift"": 0, ""sagittal_position"": [89, 228.16835976166024]}"
down_right,7,840,hip_near,root,89.49461761308376,179.08187337521542,"{""phase"": 7, ""inside_pelvis"": true, ""depth"": 6.010407640085654, ""thigh_depth"": 14.58646094992961}"
down_right,7,840,knee_near,hip_near,98.07067092292772,200.569727801862,"{""depth"": 14.58646094992961, ""flex"": 7.161910412476773, ""sagittal_position"": [116.128370902416, 200.99788292981398], ""occluded_by"": ""shin""}"
down_right,7,840,ankle_near,knee_near,105.0509667991878,224.54911357300742,"{""depth"": 21.5667568261897, ""contact"": false, ""foot_angle"": -1.1879393923933999, ""foot_pitch"": -12, ""foot_asset"": ""foot_swing"", ""ground_y"": 241.38201622871415, ""ground_slope"": 0.18, ""lift"": 2.022670337105547, ""sagittal_position"": [126, 227.2]}"
down_right,7,840,shoulder_far,thorax,106.99527816782077,138.77757398398091,"{""upper_angle"": -8, ""depth"": -10.253048327204938}"
down_right,7,840,elbow_far,shoulder_far,112.07533166264855,160.39026946782764,"{""flex"": 30, ""local_rotation"": -30, ""depth"": -11.003051110337346}"
down_right,7,840,wrist_far,elbow_far,121.84560609988671,173.19439204954134,"{""local_rotation"": 20, ""depth"": -5.971819807560529}"
down_right,7,840,hand_far,wrist_far,123.30192446068816,179.79334767379046,"{""angle"": -12.445079348883237, ""depth"": -5.971819807560529}"
down_right,7,840,shoulder_near,thorax,85.97699463206398,139.25898566906417,"{""upper_angle"": 10, ""depth"": 8.838834764831843}"
down_right,7,840,elbow_near,shoulder_near,80.44723582000039,161.14086277031814,"{""flex"": 22, ""local_rotation"": -22, ""depth"": 8.96593020226063}"
down_right,7,840,wrist_near,elbow_near,80.83225573435843,177.5694305404002,"{""local_rotation"": 10, ""depth"": 13.57944634771933}"
down_right,7,840,hand_near,wrist_near,81.19477250140406,184.5570179031083,"{""angle"": -2.9698484809835, ""depth"": 13.57944634771933}"
side,0,0,root,,104,179.5,{}
side,0,0,sacrum,root,100.5,172,{}
side,0,0,lumbar,sacrum,102.5,160,{}
side,0,0,thorax,lumbar,102,143,{}
side,0,0,cervical,thorax,102.5485078335273,129.9310264476709,{}
side,0,0,waist,lumbar,104,160,{}
side,0,0,neck,cervical,103.0485078335273,124.93102644767089,{}
side,0,0,head,neck,103.7985078335273,124.43102644767089,{}
side,0,0,hip_far,root,104,179.5,"{""phase"": 4, ""inside_pelvis"": true, ""thigh_depth"": -5.508964755137342}"
side,0,0,knee_far,hip_far,98.49103524486266,204.90966956350778,"{""sagittal_position"": [98.49103524486266, 204.90966956350778], ""flex"": 29.09719828590949, ""occluded_by"": ""thigh""}"
side,0,0,ankle_far,knee_far,80,225.93540654400974,"{""foot_angle"": 20, ""foot_pitch"": 20, ""foot_asset"": ""foot"", ""contact"": true, ""sagittal_position"": [80, 225.93540654400974]}"
side,0,0,hip_near,root,104,179.5,"{""phase"": 0, ""inside_pelvis"": true, ""thigh_depth"": 11.578807065270496}"
side,0,0,knee_near,hip_near,115.5788070652705,202.77941637896538,"{""sagittal_position"": [115.5788070652705, 202.77941637896538], ""flex"": 6.782988592399299, ""occluded_by"": ""shin""}"
side,0,0,ankle_near,knee_near,125,229.1468418066897,"{""foot_angle"": -14, ""foot_pitch"": -14, ""foot_asset"": ""foot"", ""contact"": true, ""sagittal_position"": [125, 229.1468418066897]}"
side,0,0,shoulder_far,thorax,102,138.5,"{""upper_angle"": -16}"
side,0,0,elbow_far,shoulder_far,108.06402182797399,159.64775731064302,"{""flex"": 40, ""local_rotation"": -40, ""depth"": 6.064021827973981}"
side,0,0,wrist_far,elbow_far,122.1576605614097,169.1540366696457,"{""local_rotation"": 23, ""depth"": 20.157660561409692}"
side,0,0,hand_far,wrist_far,125.9701338065149,175.02473064526367,"{""angle"": -33}"
side,0,0,shoulder_near,thorax,104,138.5,"{""upper_angle"": 16}"
side,0,0,elbow_near,shoulder_near,97.93597817202601,159.64775731064302,"{""flex"": 16, ""local_rotation"": -16, ""depth"": -6.064021827973981}"
side,0,0,wrist_near,elbow_near,97.93597817202601,176.64775731064302,"{""local_rotation"": 8, ""depth"": -6.064021827973981}"
side,0,0,hand_near,wrist_near,96.96176646530556,183.579633791834,"{""angle"": 8}"
side,1,120,root,,104,180,{}
side,1,120,sacrum,root,100.5,172.5,{}
side,1,120,lumbar,sacrum,102.5,160.5,{}
side,1,120,thorax,lumbar,102,143.5,{}
side,1,120,cervical,thorax,102.5485078335273,130.4310264476709,{}
side,1,120,waist,lumbar,104,160.5,{}
side,1,120,neck,cervical,103.0485078335273,125.43102644767089,{}
side,1,120,head,neck,103.7985078335273,124.93102644767089,{}
side,1,120,hip_far,root,104,180,"{""phase"": 5, ""inside_pelvis"": true, ""thigh_depth"": 10.748091892772663}"
side,1,120,knee_far,hip_far,114.74809189277266,203.6744275678318,"{""sagittal_position"": [114.74809189277266, 203.6744275678318], ""flex"": 78.75206665346361, ""occluded_by"": ""thigh""}"
side,1,120,ankle_far,knee_far,92,220,"{""foot_angle"": 22, ""foot_pitch"": 22, ""foot_asset"": ""foot"", ""contact"": false, ""sagittal_position"": [92, 220]}"
side,1,120,hip_near,root,104,180,"{""phase"": 1, ""inside_pelvis"": true, ""thigh_depth"": 13.501192497850425}"
side,1,120,knee_near,hip_near,117.50119249785043,202.2197615004299,"{""sagittal_position"": [117.50119249785043, 202.2197615004299], ""flex"": 38.466957331949864, ""occluded_by"": ""shin""}"
side,1,120,ankle_near,knee_near,114,230,"{""foot_angle"": 0, ""foot_pitch"": 0, ""foot_asset"": ""foot"", ""contact"": true, ""sagittal_position"": [114, 230]}"
side,1,120,shoulder_far,thorax,102,139,"{""upper_angle"": -12}"
side,1,120,elbow_far,shoulder_far,106.5740571979907,160.51924721614373,"{""flex"": 42, ""local_rotation"": -42, ""depth"": 4.5740571979907045}"
side,1,120,wrist_far,elbow_far,120.32734610236481,170.51159650511576,"{""local_rotation"": 21, ""depth"": 18.32734610236481}"
side,1,120,hand_far,wrist_far,124.13981934747001,176.38229048073373,"{""angle"": -33}"
side,1,120,shoulder_near,thorax,104,139,"{""upper_angle"": 12}"
side,1,120,elbow_near,shoulder_near,99.4259428020093,160.51924721614373,"{""flex"": 14, ""local_rotation"": -14, ""depth"": -4.5740571979907045}"
side,1,120,wrist_near,elbow_near,100.01923424595181,177.50889127546836,"{""local_rotation"": 10, ""depth"": -3.980765754048188}"
side,1,120,hand_near,wrist_near,99.04502253923135,184.44076775665934,"{""angle"": 8}"
side,2,240,root,,104,176.5,{}
side,2,240,sacrum,root,100.5,169,{}
side,2,240,lumbar,sacrum,102.5,157,{}
side,2,240,thorax,lumbar,102,140,{}
side,2,240,cervical,thorax,102.5485078335273,126.93102644767089,{}
side,2,240,waist,lumbar,104,157,{}
side,2,240,neck,cervical,103.0485078335273,121.93102644767089,{}
side,2,240,head,neck,103.7985078335273,121.43102644767089,{}
side,2,240,hip_far,root,104,176.5,"{""phase"": 6, ""inside_pelvis"": true, ""thigh_depth"": 19.2721812120285}"
side,2,240,knee_far,hip_far,123.2721812120285,193.95230733544236,"{""sagittal_position"": [123.2721812120285, 193.95230733544236], ""flex"": 69.35927675915639, ""occluded_by"": ""shin""}"
side,2,240,ankle_far,knee_far,113,220,"{""foot_angle"": -6, ""foot_pitch"": -6, ""foot_asset"": ""foot"", ""contact"": false, ""sagittal_position"": [113, 220]}"
side,2,240,hip_near,root,104,176.5,"{""phase"": 2, ""inside_pelvis"": true, ""thigh_depth"": 2.559442220479596}"
side,2,240,knee_near,hip_near,106.5594422204796,202.37371746618615,"{""sagittal_position"": [106.5594422204796, 202.37371746618615], ""flex"": 15.020968015589153, ""occluded_by"": ""thigh""}"
side,2,240,ankle_near,knee_near,102,230,"{""foot_angle"": 0, ""foot_pitch"": 0, ""foot_asset"": ""foot"", ""contact"": true, ""sagittal_position"": [102, 230]}"
side,2,240,shoulder_far,thorax,102,135.5,"{""upper_angle"": -2}"
side,2,240,elbow_far,shoulder_far,102.76778892745502,157.4865981944201,"{""flex"": 32, ""local_rotation"": -32, ""depth"": 0.7677889274550214}"
side,2,240,wrist_far,elbow_far,112.27406828645772,171.58023692785582,"{""local_rotation"": 15, ""depth"": 10.274068286457718}"
side,2,240,hand_far,wrist_far,114.55304536765782,178.19886695705105,"{""angle"": -19}"
side,2,240,shoulder_near,thorax,104,135.5,"{""upper_angle"": 3}"
side,2,240,elbow_near,shoulder_near,102.84860896265523,157.4698497646006,"{""flex"": 20, ""local_rotation"": -20, ""depth"": -1.1513910373447642}"
side,2,240,wrist_near,elbow_near,107.81892794294176,173.72703061597224,"{""local_rotation"": 14, ""depth"": 3.8189279429417606}"
side,2,240,hand_near,wrist_near,108.18527963664236,180.71743735925426,"{""angle"": -3}"
side,3,360,root,,104,178,{}
side,3,360,sacrum,root,100.5,170.5,{}
side,3,360,lumbar,sacrum,102.5,158.5,{}
side,3,360,thorax,lumbar,102,141.5,{}
side,3,360,cervical,thorax,102.5485078335273,128.4310264476709,{}
side,3,360,waist,lumbar,104,158.5,{}
side,3,360,neck,cervical,103.0485078335273,123.43102644767089,{}
side,3,360,head,neck,103.7985078335273,122.93102644767089,{}
side,3,360,hip_far,root,104,178,"{""phase"": 7, ""inside_pelvis"": true, ""thigh_depth"": 12.128370902415995}"
side,3,360,knee_far,hip_far,116.128370902416,200.99788292981398,"{""sagittal_position"": [116.128370902416, 200.99788292981398], ""flex"": 7.161910412476773, ""occluded_by"": ""shin""}"
side,3,360,ankle_far,knee_far,126,227.2,"{""foot_angle"": -12, ""foot_pitch"": -12, ""foot_asset"": ""foot"", ""contact"": false, ""sagittal_position"": [126, 227.2]}"
side,3,360,hip_near,root,104,178,"{""phase"": 3, ""inside_pelvis"": true, ""thigh_depth"": -0.8876836648214805}"
side,3,360,knee_near,hip_near,103.11231633517852,203.98484207593359,"{""sagittal_position"": [103.11231633517852, 203.98484207593359], ""flex"": 28.309187699274393, ""occluded_by"": ""thigh""}"
side,3,360,ankle_near,knee_near,89,228.16835976166024,"{""foot_angle"": 8, ""foot_pitch"": 8, ""foot_asset"": ""foot"", ""contact"": true, ""sagittal_position"": [89, 228.16835976166024]}"
side,3,360,shoulder_far,thorax,102,137,"{""upper_angle"": 10}"
side,3,360,elbow_far,shoulder_far,98.17974009132753,158.66577056626858,"{""flex"": 22, ""local_rotation"": -22, ""depth"": -3.820259908672467}"
side,3,360,wrist_far,elbow_far,101.71423883522944,175.29427977874326,"{""local_rotation"": 10, ""depth"": -0.2857611647705589}"
side,3,360,hand_far,wrist_far,101.95853531214695,182.29001556787694,"{""angle"": -2}"
side,3,360,shoulder_near,thorax,104,137,"{""upper_angle"": -8}"
side,3,360,elbow_near,shoulder_near,107.06180822112144,158.78589751231453,"{""flex"": 30, ""local_rotation"": -30, ""depth"": 3.0618082211214395}"
side,3,360,wrist_near,elbow_near,117.52805330165762,172.18208032362884,"{""local_rotation"": 20, ""depth"": 13.528053301657629}"
side,3,360,hand_near,wrist_near,119.69117226228225,178.8394759376949,"{""angle"": -18}"
side,4,480,root,,104,179.5,{}
side,4,480,sacrum,root,100.5,172,{}
side,4,480,lumbar,sacrum,102.5,160,{}
side,4,480,thorax,lumbar,102,143,{}
side,4,480,cervical,thorax,102.5485078335273,129.9310264476709,{}
side,4,480,waist,lumbar,104,160,{}
side,4,480,neck,cervical,103.0485078335273,124.93102644767089,{}
side,4,480,head,neck,103.7985078335273,124.43102644767089,{}
side,4,480,hip_far,root,104,179.5,"{""phase"": 0, ""inside_pelvis"": true, ""thigh_depth"": 11.578807065270496}"
side,4,480,knee_far,hip_far,115.5788070652705,202.77941637896538,"{""sagittal_position"": [115.5788070652705, 202.77941637896538], ""flex"": 6.782988592399299, ""occluded_by"": ""shin""}"
side,4,480,ankle_far,knee_far,125,229.1468418066897,"{""foot_angle"": -14, ""foot_pitch"": -14, ""foot_asset"": ""foot"", ""contact"": true, ""sagittal_position"": [125, 229.1468418066897]}"
side,4,480,hip_near,root,104,179.5,"{""phase"": 4, ""inside_pelvis"": true, ""thigh_depth"": -5.508964755137342}"
side,4,480,knee_near,hip_near,98.49103524486266,204.90966956350778,"{""sagittal_position"": [98.49103524486266, 204.90966956350778], ""flex"": 29.09719828590949, ""occluded_by"": ""thigh""}"
side,4,480,ankle_near,knee_near,80,225.93540654400974,"{""foot_angle"": 20, ""foot_pitch"": 20, ""foot_asset"": ""foot"", ""contact"": true, ""sagittal_position"": [80, 225.93540654400974]}"
side,4,480,shoulder_far,thorax,102,138.5,"{""upper_angle"": 16}"
side,4,480,elbow_far,shoulder_far,95.93597817202601,159.64775731064302,"{""flex"": 16, ""local_rotation"": -16, ""depth"": -6.064021827973981}"
side,4,480,wrist_far,elbow_far,95.93597817202601,176.64775731064302,"{""local_rotation"": 8, ""depth"": -6.064021827973981}"
side,4,480,hand_far,wrist_far,94.96176646530556,183.579633791834,"{""angle"": 8}"
side,4,480,shoulder_near,thorax,104,138.5,"{""upper_angle"": -16}"
side,4,480,elbow_near,shoulder_near,110.06402182797399,159.64775731064302,"{""flex"": 40, ""local_rotation"": -40, ""depth"": 6.064021827973981}"
side,4,480,wrist_near,elbow_near,124.1576605614097,169.1540366696457,"{""local_rotation"": 23, ""depth"": 20.157660561409692}"
side,4,480,hand_near,wrist_near,127.9701338065149,175.02473064526367,"{""angle"": -33}"
side,5,600,root,,104,180,{}
side,5,600,sacrum,root,100.5,172.5,{}
side,5,600,lumbar,sacrum,102.5,160.5,{}
side,5,600,thorax,lumbar,102,143.5,{}
side,5,600,cervical,thorax,102.5485078335273,130.4310264476709,{}
side,5,600,waist,lumbar,104,160.5,{}
side,5,600,neck,cervical,103.0485078335273,125.43102644767089,{}
side,5,600,head,neck,103.7985078335273,124.93102644767089,{}
side,5,600,hip_far,root,104,180,"{""phase"": 1, ""inside_pelvis"": true, ""thigh_depth"": 13.501192497850425}"
side,5,600,knee_far,hip_far,117.50119249785043,202.2197615004299,"{""sagittal_position"": [117.50119249785043, 202.2197615004299], ""flex"": 38.466957331949864, ""occluded_by"": ""shin""}"
side,5,600,ankle_far,knee_far,114,230,"{""foot_angle"": 0, ""foot_pitch"": 0, ""foot_asset"": ""foot"", ""contact"": true, ""sagittal_position"": [114, 230]}"
side,5,600,hip_near,root,104,180,"{""phase"": 5, ""inside_pelvis"": true, ""thigh_depth"": 10.748091892772663}"
side,5,600,knee_near,hip_near,114.74809189277266,203.6744275678318,"{""sagittal_position"": [114.74809189277266, 203.6744275678318], ""flex"": 78.75206665346361, ""occluded_by"": ""thigh""}"
